"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
32,"unknown","married","basic.6y","unknown","no","no","telephone","may","tue",39,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
53,"admin.","divorced","university.degree","no","yes","no","cellular","aug","mon",343,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
24,"admin.","married","high.school","no","yes","no","cellular","jul","mon",296,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
60,"admin.","married","unknown","no","yes","no","cellular","may","wed",762,1,6,2,"success",-1.8,93.876,-40,0.682,5008.7,"yes"
31,"blue-collar","married","basic.9y","no","no","no","cellular","apr","tue",84,1,999,1,"failure",-1.8,93.075,-47.1,1.453,5099.1,"yes"
34,"services","single","high.school","no","no","no","cellular","jul","thu",111,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
56,"retired","married","university.degree","no","yes","no","cellular","jun","wed",252,1,999,2,"failure",-2.9,92.963,-40.8,1.26,5076.2,"no"
31,"technician","single","university.degree","no","yes","no","cellular","aug","tue",290,9,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"yes"
40,"blue-collar","married","professional.course","no","yes","yes","cellular","jul","mon",431,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
60,"retired","married","professional.course","unknown","no","no","telephone","may","wed",280,5,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
30,"admin.","married","high.school","no","yes","no","cellular","nov","tue",92,1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
75,"retired","married","basic.4y","no","no","no","cellular","apr","tue",186,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
38,"admin.","married","basic.9y","no","yes","yes","cellular","nov","wed",122,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
31,"admin.","single","university.degree","no","yes","yes","telephone","aug","tue",115,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"no"
44,"admin.","married","basic.9y","unknown","no","no","cellular","may","wed",217,3,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
18,"student","single","unknown","no","yes","yes","telephone","aug","wed",297,1,999,0,"nonexistent",-1.7,94.027,-38.3,0.9,4991.6,"no"
33,"technician","married","professional.course","no","yes","no","telephone","may","mon",349,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
34,"blue-collar","married","basic.4y","unknown","yes","yes","cellular","jul","thu",195,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
50,"blue-collar","married","basic.4y","no","yes","no","telephone","may","fri",292,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
40,"blue-collar","married","professional.course","no","no","no","cellular","jul","mon",102,5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
33,"admin.","single","university.degree","no","yes","no","cellular","apr","mon",143,2,999,1,"failure",-1.8,93.749,-34.6,0.642,5008.7,"no"
47,"management","married","university.degree","no","yes","yes","telephone","may","fri",107,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
45,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","wed",157,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
55,"blue-collar","divorced","basic.9y","no","yes","no","cellular","nov","thu",97,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
44,"admin.","married","university.degree","no","no","no","cellular","jul","thu",186,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
54,"management","married","high.school","unknown","yes","no","cellular","may","mon",254,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
44,"admin.","married","high.school","no","yes","no","telephone","may","mon",175,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
32,"blue-collar","divorced","basic.6y","unknown","yes","no","cellular","jul","wed",97,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
30,"blue-collar","married","high.school","unknown","yes","no","cellular","jul","wed",44,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
31,"management","married","university.degree","no","no","no","cellular","aug","wed",129,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
31,"services","single","high.school","no","yes","no","cellular","may","mon",151,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
26,"admin.","married","high.school","unknown","no","no","telephone","may","tue",155,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
44,"admin.","single","basic.9y","no","no","no","cellular","jul","mon",83,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
32,"technician","divorced","professional.course","no","yes","yes","cellular","aug","wed",11,12,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
38,"unemployed","married","basic.4y","unknown","yes","yes","telephone","may","tue",206,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"services","divorced","high.school","no","no","yes","telephone","may","wed",992,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
32,"admin.","single","high.school","unknown","yes","no","cellular","jul","mon",141,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
30,"services","married","university.degree","no","no","no","telephone","may","tue",143,8,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
57,"management","married","basic.4y","unknown","yes","no","cellular","may","fri",10,5,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
54,"blue-collar","single","basic.4y","no","no","no","telephone","may","thu",253,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
53,"blue-collar","married","high.school","no","yes","no","cellular","jul","mon",209,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
45,"blue-collar","married","basic.9y","no","no","no","telephone","may","mon",159,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
32,"technician","married","professional.course","no","yes","no","cellular","aug","mon",92,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
37,"technician","divorced","professional.course","no","yes","no","cellular","aug","tue",520,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
24,"services","single","basic.9y","no","yes","no","telephone","jul","wed",184,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
29,"self-employed","married","university.degree","no","no","no","telephone","may","thu",118,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
35,"technician","divorced","university.degree","no","no","no","cellular","may","mon",169,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
25,"technician","single","professional.course","no","no","yes","cellular","apr","mon",112,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.466,5099.1,"no"
38,"technician","married","university.degree","no","unknown","unknown","cellular","may","thu",86,1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
57,"housemaid","married","basic.4y","no","no","no","cellular","nov","fri",44,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
25,"student","single","university.degree","no","yes","yes","cellular","may","tue",700,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
32,"management","married","university.degree","no","yes","no","cellular","jun","mon",54,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
47,"services","married","high.school","unknown","no","no","telephone","may","tue",127,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
37,"housemaid","married","university.degree","no","no","no","cellular","oct","thu",178,2,13,2,"success",-1.1,94.601,-49.5,1.025,4963.6,"yes"
42,"admin.","single","university.degree","no","yes","yes","telephone","may","wed",938,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"yes"
38,"services","divorced","basic.6y","no","no","no","telephone","may","thu",180,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
56,"entrepreneur","married","basic.4y","no","no","no","telephone","may","mon",820,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
55,"management","married","university.degree","no","yes","no","cellular","may","mon",126,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
43,"blue-collar","married","basic.6y","no","no","no","cellular","may","fri",36,5,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
28,"blue-collar","single","basic.9y","no","yes","no","cellular","may","thu",225,1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
30,"admin.","single","university.degree","no","yes","yes","cellular","may","thu",176,2,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
48,"housemaid","married","basic.6y","no","yes","no","cellular","nov","wed",1337,4,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no"
39,"unemployed","married","high.school","no","no","no","telephone","may","fri",241,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
48,"blue-collar","married","basic.6y","no","unknown","unknown","telephone","may","fri",379,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
32,"services","married","basic.9y","no","yes","no","telephone","jul","wed",71,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
33,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","wed",229,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
44,"blue-collar","married","basic.6y","no","no","no","cellular","apr","tue",314,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,"no"
48,"retired","divorced","professional.course","no","yes","no","telephone","may","mon",136,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
33,"blue-collar","single","high.school","no","yes","no","telephone","may","wed",202,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"blue-collar","married","basic.9y","no","yes","no","cellular","may","fri",207,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
26,"blue-collar","single","basic.9y","no","yes","yes","cellular","may","fri",245,9,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
35,"management","married","university.degree","no","no","no","cellular","nov","tue",56,1,3,2,"success",-3.4,92.649,-30.1,0.716,5017.5,"no"
47,"admin.","single","unknown","unknown","yes","no","telephone","may","tue",247,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
30,"technician","single","university.degree","unknown","yes","no","telephone","may","thu",1109,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
41,"self-employed","divorced","university.degree","no","no","no","cellular","jul","thu",81,10,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
32,"technician","married","university.degree","no","yes","no","cellular","jul","thu",80,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
29,"blue-collar","married","basic.6y","no","no","yes","telephone","may","tue",60,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
47,"housemaid","single","basic.4y","no","no","no","telephone","jun","tue",241,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
40,"blue-collar","married","basic.6y","no","yes","no","telephone","may","fri",130,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
48,"blue-collar","divorced","basic.4y","no","no","no","telephone","may","thu",521,7,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
23,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","thu",523,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
29,"admin.","married","high.school","no","yes","no","cellular","jun","mon",263,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,"yes"
33,"services","married","high.school","unknown","yes","no","cellular","nov","thu",83,3,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
31,"self-employed","married","university.degree","no","no","yes","telephone","may","mon",179,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
46,"retired","married","basic.9y","unknown","yes","no","cellular","aug","wed",394,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
43,"entrepreneur","married","high.school","no","no","no","telephone","jun","thu",1141,6,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"yes"
55,"blue-collar","single","basic.4y","no","yes","no","cellular","apr","wed",171,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,"no"
40,"blue-collar","married","professional.course","no","no","no","telephone","dec","thu",237,1,999,0,"nonexistent",-3,92.713,-33,0.72,5023.5,"no"
43,"housemaid","married","basic.4y","unknown","yes","yes","telephone","may","wed",213,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
24,"student","single","high.school","no","yes","no","cellular","may","wed",329,1,1,2,"success",-1.8,93.876,-40,0.672,5008.7,"no"
34,"admin.","single","high.school","no","yes","yes","telephone","jun","mon",123,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
37,"blue-collar","divorced","basic.9y","no","yes","no","cellular","may","wed",438,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
35,"student","single","university.degree","unknown","no","no","telephone","jun","thu",618,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"yes"
42,"self-employed","married","unknown","no","yes","no","cellular","jul","mon",685,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
55,"management","married","basic.9y","no","yes","no","telephone","jul","fri",106,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
34,"technician","divorced","unknown","no","yes","no","telephone","jul","thu",251,3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
31,"technician","single","high.school","no","yes","no","cellular","aug","thu",170,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
45,"blue-collar","married","basic.6y","unknown","yes","yes","cellular","aug","wed",165,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
52,"entrepreneur","married","basic.9y","unknown","yes","no","telephone","jun","mon",699,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
32,"admin.","married","university.degree","no","no","no","telephone","nov","wed",651,1,999,1,"failure",-1.1,94.767,-50.8,1.03,4963.6,"yes"
42,"admin.","single","university.degree","no","no","no","cellular","jul","wed",268,2,999,0,"nonexistent",-2.9,92.469,-33.6,1.029,5076.2,"yes"
36,"admin.","single","university.degree","no","no","no","cellular","aug","fri",71,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
49,"admin.","divorced","high.school","no","no","no","telephone","may","thu",136,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
39,"technician","married","university.degree","no","yes","no","cellular","jun","mon",713,2,999,0,"nonexistent",-1.7,94.055,-39.8,0.72,4991.6,"yes"
56,"services","divorced","basic.6y","no","yes","no","cellular","nov","tue",199,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
46,"management","married","high.school","unknown","no","no","cellular","jul","thu",103,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
37,"services","married","high.school","no","no","yes","cellular","nov","wed",54,4,6,1,"success",-3.4,92.649,-30.1,0.715,5017.5,"no"
56,"services","divorced","high.school","unknown","yes","no","cellular","jul","mon",247,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
29,"blue-collar","married","professional.course","no","no","no","cellular","nov","wed",54,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
32,"services","married","high.school","unknown","no","no","telephone","jun","fri",174,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
56,"services","divorced","high.school","unknown","yes","no","cellular","apr","thu",144,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no"
60,"admin.","single","high.school","no","no","no","telephone","jun","fri",118,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
53,"admin.","single","high.school","no","yes","yes","telephone","apr","wed",75,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.372,5099.1,"no"
49,"admin.","divorced","university.degree","no","no","no","cellular","aug","tue",126,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
38,"blue-collar","married","high.school","no","yes","yes","telephone","jun","mon",192,8,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
61,"technician","married","professional.course","no","no","no","cellular","oct","thu",106,2,999,1,"failure",-3.4,92.431,-26.9,0.722,5017.5,"yes"
34,"admin.","single","university.degree","no","no","yes","cellular","aug","mon",230,3,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
31,"technician","married","professional.course","no","no","no","cellular","apr","mon",551,3,999,1,"failure",-1.8,93.075,-47.1,1.466,5099.1,"no"
32,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",451,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
48,"blue-collar","married","basic.4y","unknown","no","no","cellular","jul","thu",484,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
27,"technician","married","university.degree","no","yes","yes","telephone","jun","wed",55,10,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
43,"technician","divorced","basic.9y","no","no","no","cellular","jul","fri",853,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
71,"retired","married","basic.4y","no","no","no","cellular","apr","mon",117,3,999,0,"nonexistent",-1.8,93.749,-34.6,0.645,5008.7,"no"
38,"management","married","unknown","no","no","no","telephone","may","thu",25,5,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
39,"self-employed","married","university.degree","no","no","no","cellular","jul","fri",356,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
42,"blue-collar","married","basic.6y","no","no","no","telephone","jun","mon",298,4,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
40,"blue-collar","divorced","basic.9y","unknown","yes","no","telephone","jun","fri",100,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
46,"technician","married","university.degree","no","yes","no","cellular","may","mon",231,1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
